"App name","Date","Time","Duration"
"WhatsApp","4/18/24","10:27:50 PM","0:00:22"
"Screen on (unlocked)","4/18/24","10:27:46 PM","0:00:00"
"Screen on (locked)","4/18/24","10:27:36 PM","0:00:10"
"Screen off (locked)","4/18/24","10:27:09 PM","0:00:27"
"Screen on (locked)","4/18/24","10:26:58 PM","0:00:11"
"Screen off (locked)","4/18/24","10:26:49 PM","0:00:09"
"Screen on (locked)","4/18/24","10:26:37 PM","0:00:12"
"Screen off (locked)","4/18/24","10:25:21 PM","0:01:16"
"Screen on (locked)","4/18/24","10:25:10 PM","0:00:11"
"Screen off (locked)","4/18/24","10:25:08 PM","0:00:02"
"Messages","4/18/24","10:24:54 PM","0:00:05"
"Screen on (unlocked)","4/18/24","10:24:54 PM","0:00:00"
"Screen off","4/18/24","10:24:53 PM","0:00:01"
"Messages","4/18/24","10:15:58 PM","0:08:56"
"Screen on (unlocked)","4/18/24","10:15:57 PM","0:00:01"
"Screen off (locked)","4/18/24","10:15:00 PM","0:00:57"
"Messages","4/18/24","10:15:00 PM","0:00:00"
"Screen on (unlocked)","4/18/24","10:14:59 PM","0:00:01"
"Screen off (locked)","4/18/24","10:12:21 PM","0:02:38"
"Genshin Impact","4/18/24","10:05:17 PM","0:06:59"
"Messages","4/18/24","10:05:17 PM","0:00:00"
"Genshin Impact","4/18/24","9:13:28 PM","0:07:08"
"Chrome","4/18/24","9:13:01 PM","0:00:28"
"Genshin Impact","4/18/24","9:12:59 PM","0:00:01"
"Genshin Impact","4/18/24","9:11:18 PM","0:01:39"
"WhatsApp","4/18/24","9:08:59 PM","0:02:15"
"Screen on (unlocked)","4/18/24","9:08:56 PM","0:00:00"
"Screen off","4/18/24","9:08:55 PM","0:00:01"
"Screen off (locked)","4/18/24","9:07:06 PM","0:01:50"
"Screen on (locked)","4/18/24","9:06:55 PM","0:00:11"
"Screen off (locked)","4/18/24","9:04:09 PM","0:02:46"
"Screen on (locked)","4/18/24","9:03:58 PM","0:00:11"
"Truecaller","4/18/24","9:03:21 PM","0:00:02"
"Contacts","4/18/24","9:03:13 PM","0:00:06"
"Phone","4/18/24","9:03:12 PM","0:00:01"
"Screen on (unlocked)","4/18/24","9:03:12 PM","0:00:00"
"Screen off","4/18/24","9:03:11 PM","0:00:01"
"Phone","4/18/24","9:03:08 PM","0:00:03"
"Screen on (unlocked)","4/18/24","9:03:08 PM","0:00:00"
"Screen off","4/18/24","9:03:05 PM","0:00:03"
"Phone","4/18/24","9:02:25 PM","0:00:40"
"Screen on (unlocked)","4/18/24","9:02:25 PM","0:00:00"
"Screen off","4/18/24","9:01:53 PM","0:00:32"
"Phone","4/18/24","9:01:50 PM","0:00:03"
"Screen on (unlocked)","4/18/24","9:01:50 PM","0:00:00"
"Screen off","4/18/24","9:01:28 PM","0:00:22"
"Phone","4/18/24","9:01:21 PM","0:00:07"
"Screen on (unlocked)","4/18/24","9:01:21 PM","0:00:00"
"Screen off","4/18/24","9:01:19 PM","0:00:01"
"Phone","4/18/24","9:01:17 PM","0:00:02"
"Screen on (unlocked)","4/18/24","9:01:17 PM","0:00:00"
"Screen off","4/18/24","8:58:06 PM","0:03:11"
"Phone","4/18/24","8:58:04 PM","0:00:03"
"Screen on (unlocked)","4/18/24","8:58:04 PM","0:00:00"
"Screen off","4/18/24","8:56:37 PM","0:01:26"
"Phone","4/18/24","8:56:29 PM","0:00:08"
"Screen on (unlocked)","4/18/24","8:56:29 PM","0:00:00"
"Screen off","4/18/24","8:54:38 PM","0:01:51"
"Phone","4/18/24","8:54:35 PM","0:00:03"
"Screen on (unlocked)","4/18/24","8:54:35 PM","0:00:00"
"Screen off","4/18/24","8:54:27 PM","0:00:08"
"Phone","4/18/24","8:54:21 PM","0:00:06"
"Screen on (unlocked)","4/18/24","8:54:21 PM","0:00:00"
"Screen off","4/18/24","8:54:20 PM","0:00:01"
"Phone","4/18/24","8:54:17 PM","0:00:03"
"Screen on (unlocked)","4/18/24","8:54:16 PM","0:00:00"
"Screen off","4/18/24","8:53:39 PM","0:00:38"
"Phone","4/18/24","8:53:30 PM","0:00:08"
"Screen on (unlocked)","4/18/24","8:53:30 PM","0:00:00"
"Screen off","4/18/24","8:50:59 PM","0:02:31"
"Phone","4/18/24","8:50:57 PM","0:00:02"
"Screen on (unlocked)","4/18/24","8:50:57 PM","0:00:00"
"Screen off","4/18/24","8:50:55 PM","0:00:02"
"Phone","4/18/24","8:50:51 PM","0:00:04"
"Screen on (unlocked)","4/18/24","8:50:51 PM","0:00:00"
"Screen off","4/18/24","8:50:49 PM","0:00:01"
"Phone","4/18/24","8:50:44 PM","0:00:05"
"Screen on (unlocked)","4/18/24","8:50:44 PM","0:00:00"
"Screen off","4/18/24","8:50:17 PM","0:00:27"
"Phone","4/18/24","8:50:15 PM","0:00:02"
"Screen on (unlocked)","4/18/24","8:50:15 PM","0:00:00"
"Screen off","4/18/24","8:49:48 PM","0:00:28"
"Phone","4/18/24","8:49:36 PM","0:00:11"
"Screen on (unlocked)","4/18/24","8:49:36 PM","0:00:00"
"Screen off","4/18/24","8:49:35 PM","0:00:01"
"Phone","4/18/24","8:49:25 PM","0:00:10"
"Screen on (unlocked)","4/18/24","8:49:25 PM","0:00:00"
"Screen off","4/18/24","8:49:21 PM","0:00:05"
"Phone","4/18/24","8:49:18 PM","0:00:02"
"Screen on (unlocked)","4/18/24","8:49:18 PM","0:00:00"
"Screen off","4/18/24","8:49:17 PM","0:00:01"
"Phone","4/18/24","8:49:16 PM","0:00:01"
"Screen on (unlocked)","4/18/24","8:49:16 PM","0:00:00"
"Screen off","4/18/24","8:48:43 PM","0:00:33"
"Phone","4/18/24","8:48:41 PM","0:00:02"
"Screen on (unlocked)","4/18/24","8:48:41 PM","0:00:00"
"Screen off","4/18/24","8:48:34 PM","0:00:07"
"Phone","4/18/24","8:48:32 PM","0:00:02"
"Screen on (unlocked)","4/18/24","8:48:32 PM","0:00:00"
"Screen off","4/18/24","8:48:31 PM","0:00:01"
"Phone","4/18/24","8:48:30 PM","0:00:01"
"Screen on (unlocked)","4/18/24","8:48:30 PM","0:00:00"
"Screen off","4/18/24","8:48:01 PM","0:00:28"
"Phone","4/18/24","8:48:00 PM","0:00:01"
"Screen on (unlocked)","4/18/24","8:48:00 PM","0:00:00"
"Screen off","4/18/24","8:47:35 PM","0:00:25"
"Phone","4/18/24","8:47:34 PM","0:00:01"
"Screen on (unlocked)","4/18/24","8:47:34 PM","0:00:00"
"Screen off","4/18/24","8:46:55 PM","0:00:39"
"Phone","4/18/24","8:46:54 PM","0:00:01"
"Screen on (unlocked)","4/18/24","8:46:53 PM","0:00:00"
"Screen off","4/18/24","8:46:31 PM","0:00:22"
"Phone","4/18/24","8:46:19 PM","0:00:12"
"Screen on (unlocked)","4/18/24","8:46:19 PM","0:00:00"
"Screen off","4/18/24","8:46:06 PM","0:00:13"
"Phone","4/18/24","8:46:01 PM","0:00:05"
"Truecaller","4/18/24","8:45:59 PM","0:00:02"
"Contacts","4/18/24","8:45:56 PM","0:00:02"
"Truecaller","4/18/24","8:45:56 PM","0:00:01"
"Phone","4/18/24","8:45:53 PM","0:00:03"
"Screen on (unlocked)","4/18/24","8:45:53 PM","0:00:00"
"Screen off","4/18/24","8:45:42 PM","0:00:11"
"Phone","4/18/24","8:45:41 PM","0:00:01"
"Screen on (unlocked)","4/18/24","8:45:40 PM","0:00:00"
"Screen off","4/18/24","8:45:16 PM","0:00:25"
"Phone","4/18/24","8:45:10 PM","0:00:05"
"Contacts","4/18/24","8:45:08 PM","0:00:02"
"Screen on (unlocked)","4/18/24","8:45:07 PM","0:00:00"
"Screen off (locked)","4/18/24","8:42:59 PM","0:02:08"
"Screen on (locked)","4/18/24","8:42:20 PM","0:00:39"
"Screen off (locked)","4/18/24","8:41:31 PM","0:00:49"
"Screen on (locked)","4/18/24","8:41:17 PM","0:00:15"
"Screen off (locked)","4/18/24","8:41:12 PM","0:00:05"
"GPay","4/18/24","8:39:14 PM","0:01:51"
"Gmail","4/18/24","8:38:43 PM","0:00:15"
"WhatsApp","4/18/24","8:36:53 PM","0:01:46"
"Screen on (unlocked)","4/18/24","8:36:52 PM","0:00:00"
"Screen on (locked)","4/18/24","8:36:47 PM","0:00:05"
"Screen off (locked)","4/18/24","8:31:56 PM","0:04:51"
"WhatsApp","4/18/24","8:29:19 PM","0:02:37"
"Chrome","4/18/24","8:28:22 PM","0:00:55"
"Chess","4/18/24","8:28:06 PM","0:00:15"
"Contacts","4/18/24","8:28:01 PM","0:00:01"
"Truecaller","4/18/24","8:27:54 PM","0:00:07"
"Contacts","4/18/24","8:27:51 PM","0:00:03"
"Phone","4/18/24","8:27:48 PM","0:00:03"
"Truecaller","4/18/24","8:27:45 PM","0:00:03"
"Phone","4/18/24","8:27:44 PM","0:00:01"
"Truecaller","4/18/24","8:27:39 PM","0:00:05"
"Phone","4/18/24","8:27:23 PM","0:00:16"
"Contacts","4/18/24","8:27:21 PM","0:00:02"
"Contacts","4/18/24","8:27:16 PM","0:00:04"
"Truecaller","4/18/24","8:27:16 PM","0:00:01"
"Phone","4/18/24","8:27:05 PM","0:00:11"
"Contacts","4/18/24","8:27:02 PM","0:00:03"
"Chess","4/18/24","8:26:23 PM","0:00:39"
"Screen on (unlocked)","4/18/24","8:26:20 PM","0:00:00"
"Screen off","4/18/24","8:26:19 PM","0:00:01"
"Screen off (locked)","4/18/24","8:22:00 PM","0:04:18"
"Instagram","4/18/24","8:20:42 PM","0:01:17"
"Screen on (unlocked)","4/18/24","8:20:39 PM","0:00:00"
"Screen on (locked)","4/18/24","8:20:38 PM","0:00:00"
"Screen off (locked)","4/18/24","8:19:10 PM","0:01:28"
"Instagram","4/18/24","8:02:06 PM","0:17:01"
"Instagram","4/18/24","8:01:57 PM","0:00:07"
"Camera","4/18/24","8:01:54 PM","0:00:01"
"Photos","4/18/24","8:01:30 PM","0:00:24"
"Camera","4/18/24","8:01:25 PM","0:00:05"
"Instagram","4/18/24","7:48:14 PM","0:13:11"
"Wireless Settings","4/18/24","7:48:09 PM","0:00:03"
"WhatsApp","4/18/24","7:48:04 PM","0:00:03"
"Screen on (unlocked)","4/18/24","7:48:04 PM","0:00:00"
"Screen on (locked)","4/18/24","7:48:03 PM","0:00:00"
"Screen off (locked)","4/18/24","7:45:45 PM","0:02:18"
"Screen on (locked)","4/18/24","7:45:36 PM","0:00:09"
"Screen off (locked)","4/18/24","7:45:09 PM","0:00:27"
"Screen on (locked)","4/18/24","7:45:03 PM","0:00:07"
"Screen off (locked)","4/18/24","7:15:46 PM","0:29:17"
"Screen on (locked)","4/18/24","7:15:30 PM","0:00:16"
"Screen off (locked)","4/18/24","7:15:25 PM","0:00:05"
"Screen on (locked)","4/18/24","7:15:24 PM","0:00:01"
"Screen off (locked)","4/18/24","7:13:44 PM","0:01:40"
"WhatsApp","4/18/24","7:12:33 PM","0:01:11"
"Screen on (unlocked)","4/18/24","7:12:27 PM","0:00:00"
"Screen on (locked)","4/18/24","7:12:27 PM","0:00:00"
"Screen off (locked)","4/18/24","7:07:53 PM","0:04:33"
"Photos","4/18/24","7:07:41 PM","0:00:12"
"Screen on (unlocked)","4/18/24","7:07:40 PM","0:00:00"
"Screen off","4/18/24","7:07:39 PM","0:00:00"
"Screen off (locked)","4/18/24","7:06:58 PM","0:00:41"
"Camera","4/18/24","7:06:46 PM","0:00:08"
"Photos","4/18/24","7:06:44 PM","0:00:02"
"Camera","4/18/24","7:06:24 PM","0:00:20"
"Photos","4/18/24","7:06:21 PM","0:00:04"
"Camera","4/18/24","7:06:00 PM","0:00:20"
"Screen on (unlocked)","4/18/24","7:06:00 PM","0:00:00"
"Screen off","4/18/24","7:05:59 PM","0:00:01"
"Screen off (locked)","4/18/24","7:05:10 PM","0:00:49"
"Camera","4/18/24","7:05:07 PM","0:00:03"
"Photos","4/18/24","7:05:03 PM","0:00:04"
"Camera","4/18/24","7:04:54 PM","0:00:09"
"Photos","4/18/24","7:04:50 PM","0:00:04"
"Camera","4/18/24","7:04:24 PM","0:00:26"
"Photos","4/18/24","7:04:20 PM","0:00:04"
"Camera","4/18/24","7:04:00 PM","0:00:20"
"Photos","4/18/24","7:03:56 PM","0:00:04"
"Camera","4/18/24","7:03:42 PM","0:00:14"
"Photos","4/18/24","7:03:36 PM","0:00:06"
"Camera","4/18/24","7:02:55 PM","0:00:41"
"Photos","4/18/24","7:02:51 PM","0:00:04"
"Camera","4/18/24","7:02:40 PM","0:00:11"
"Photos","4/18/24","7:02:34 PM","0:00:06"
"Camera","4/18/24","7:02:16 PM","0:00:19"
"Photos","4/18/24","7:02:12 PM","0:00:04"
"Camera","4/18/24","7:01:54 PM","0:00:18"
"Photos","4/18/24","7:01:49 PM","0:00:05"
"Camera","4/18/24","7:01:37 PM","0:00:12"
"Screen on (unlocked)","4/18/24","7:01:37 PM","0:00:00"
"Screen off","4/18/24","7:01:36 PM","0:00:01"
"Screen off (locked)","4/18/24","7:01:26 PM","0:00:10"
"Camera","4/18/24","7:01:19 PM","0:00:07"
"Photos","4/18/24","7:01:11 PM","0:00:08"
"Camera","4/18/24","7:00:34 PM","0:00:36"
"Photos","4/18/24","7:00:33 PM","0:00:02"
"Camera","4/18/24","7:00:13 PM","0:00:20"
"Photos","4/18/24","7:00:09 PM","0:00:04"
"Camera","4/18/24","6:59:59 PM","0:00:11"
"Photos","4/18/24","6:59:55 PM","0:00:04"
"Camera","4/18/24","6:59:46 PM","0:00:09"
"Photos","4/18/24","6:59:44 PM","0:00:02"
"Camera","4/18/24","6:59:25 PM","0:00:19"
"Screen on (unlocked)","4/18/24","6:59:23 PM","0:00:00"
"Screen off","4/18/24","6:59:23 PM","0:00:00"
"Screen off (locked)","4/18/24","6:58:56 PM","0:00:26"
"Camera","4/18/24","6:58:48 PM","0:00:07"
"Photos","4/18/24","6:58:47 PM","0:00:01"
"Screen on (unlocked)","4/18/24","6:58:47 PM","0:00:00"
"Screen off","4/18/24","6:58:47 PM","0:00:01"
"Screen off (locked)","4/18/24","6:57:05 PM","0:01:42"
"Photos","4/18/24","6:56:59 PM","0:00:06"
"Camera","4/18/24","6:56:48 PM","0:00:11"
"Photos","4/18/24","6:56:40 PM","0:00:08"
"Camera","4/18/24","6:56:01 PM","0:00:40"
"Screen on (unlocked)","4/18/24","6:55:59 PM","0:00:00"
"Screen off","4/18/24","6:55:59 PM","0:00:01"
"Screen off (locked)","4/18/24","6:06:22 PM","0:49:36"
"Screen on (locked)","4/18/24","6:06:10 PM","0:00:13"
"Screen off (locked)","4/18/24","6:06:08 PM","0:00:02"
"Screen on (locked)","4/18/24","6:06:04 PM","0:00:03"
"Screen off (locked)","4/18/24","4:15:51 PM","1:50:13"
"Screen on (locked)","4/18/24","4:15:40 PM","0:00:11"
"Screen off (locked)","4/18/24","4:15:23 PM","0:00:17"
"Screen on (locked)","4/18/24","4:15:13 PM","0:00:10"
"Screen off (locked)","4/18/24","3:40:11 PM","0:35:02"
"Screen on (locked)","4/18/24","3:40:01 PM","0:00:10"
"Screen off (locked)","4/18/24","3:03:31 PM","0:36:30"
"Instagram","4/18/24","3:01:28 PM","0:02:03"
"Wireless Settings","4/18/24","3:01:19 PM","0:00:03"
"Screen on (unlocked)","4/18/24","3:01:15 PM","0:00:00"
"Screen off","4/18/24","3:01:13 PM","0:00:01"
"Screen off (locked)","4/18/24","2:49:46 PM","0:11:28"
"Screen on (locked)","4/18/24","2:49:36 PM","0:00:10"
"Screen off (locked)","4/18/24","2:38:43 PM","0:10:52"
"Screen on (locked)","4/18/24","2:38:33 PM","0:00:10"
"Screen off (locked)","4/18/24","2:33:29 PM","0:05:04"
"WhatsApp","4/18/24","2:33:17 PM","0:00:09"
"Screen on (unlocked)","4/18/24","2:33:14 PM","0:00:00"
"Screen on (locked)","4/18/24","2:33:08 PM","0:00:05"
"Screen off (locked)","4/18/24","2:18:58 PM","0:14:10"
"Instagram","4/18/24","2:18:08 PM","0:00:48"
"Clash of Clans","4/18/24","2:07:42 PM","0:10:22"
"Chess","4/18/24","2:06:15 PM","0:01:17"
"WhatsApp","4/18/24","2:05:58 PM","0:00:13"
"pod.ai","4/18/24","2:04:53 PM","0:01:03"
"Instagram","4/18/24","1:44:20 PM","0:20:25"
"Screen on (unlocked)","4/18/24","1:43:54 PM","0:00:00"
"Screen off","4/18/24","1:43:53 PM","0:00:01"
"Screen off (locked)","4/18/24","1:39:24 PM","0:04:29"
"WhatsApp","4/18/24","1:38:46 PM","0:00:38"
"pod.ai","4/18/24","1:38:33 PM","0:00:08"
"Truecaller","4/18/24","1:38:31 PM","0:00:03"
"Screen on (unlocked)","4/18/24","1:38:31 PM","0:00:00"
"Screen off","4/18/24","1:38:28 PM","0:00:02"
"Screen off (locked)","4/18/24","1:38:22 PM","0:00:06"
"Screen on (locked)","4/18/24","1:38:11 PM","0:00:12"
"Screen off (locked)","4/18/24","1:34:59 PM","0:03:12"
"Screen on (locked)","4/18/24","1:34:48 PM","0:00:10"
"Screen off (locked)","4/18/24","1:30:54 PM","0:03:55"
"Screen on (locked)","4/18/24","1:30:43 PM","0:00:10"
"Screen off (locked)","4/18/24","1:22:05 PM","0:08:39"
"Phone","4/18/24","1:22:02 PM","0:00:03"
"Screen on (locked)","4/18/24","1:22:02 PM","0:00:00"
"Screen off (locked)","4/18/24","1:21:59 PM","0:00:03"
"Phone","4/18/24","1:21:51 PM","0:00:08"
"Screen on (locked)","4/18/24","1:21:51 PM","0:00:00"
"Screen off (locked)","4/18/24","1:21:41 PM","0:00:10"
"Phone","4/18/24","1:21:30 PM","0:00:11"
"Screen on (locked)","4/18/24","1:21:30 PM","0:00:00"
"Screen off (locked)","4/18/24","1:21:07 PM","0:00:23"
"Phone","4/18/24","1:21:05 PM","0:00:02"
"Screen on (locked)","4/18/24","1:21:05 PM","0:00:00"
"Screen off (locked)","4/18/24","1:20:26 PM","0:00:39"
"Truecaller","4/18/24","1:20:20 PM","0:00:03"
"Contacts","4/18/24","1:20:19 PM","0:00:01"
"Truecaller","4/18/24","1:20:15 PM","0:00:04"
"Phone","4/18/24","1:20:14 PM","0:00:01"
"Screen on (unlocked)","4/18/24","1:20:14 PM","0:00:00"
"Screen off","4/18/24","1:20:11 PM","0:00:02"
"Phone","4/18/24","1:20:10 PM","0:00:01"
"Screen on (unlocked)","4/18/24","1:20:10 PM","0:00:00"
"Screen off","4/18/24","1:20:01 PM","0:00:09"
"Phone","4/18/24","1:19:59 PM","0:00:03"
"Screen on (unlocked)","4/18/24","1:19:59 PM","0:00:00"
"Screen off","4/18/24","1:19:55 PM","0:00:04"
"Phone","4/18/24","1:19:53 PM","0:00:02"
"Truecaller","4/18/24","1:19:52 PM","0:00:01"
"Contacts","4/18/24","1:19:49 PM","0:00:03"
"Truecaller","4/18/24","1:19:48 PM","0:00:01"
"Phone","4/18/24","1:19:46 PM","0:00:02"
"Screen on (unlocked)","4/18/24","1:19:46 PM","0:00:00"
"Screen off","4/18/24","1:19:41 PM","0:00:05"
"Phone","4/18/24","1:19:37 PM","0:00:05"
"Screen on (unlocked)","4/18/24","1:19:37 PM","0:00:00"
"Screen off","4/18/24","1:19:30 PM","0:00:06"
"Phone","4/18/24","1:19:28 PM","0:00:03"
"Screen on (unlocked)","4/18/24","1:19:28 PM","0:00:00"
"Screen off","4/18/24","1:19:25 PM","0:00:02"
"Phone","4/18/24","1:19:24 PM","0:00:01"
"Screen on (unlocked)","4/18/24","1:19:24 PM","0:00:00"
"Screen off","4/18/24","1:19:16 PM","0:00:07"
"Phone","4/18/24","1:19:12 PM","0:00:04"
"Screen on (unlocked)","4/18/24","1:19:12 PM","0:00:00"
"Screen off","4/18/24","1:19:09 PM","0:00:03"
"Phone","4/18/24","1:19:05 PM","0:00:04"
"Contacts","4/18/24","1:19:02 PM","0:00:03"
"Screen on (unlocked)","4/18/24","1:19:00 PM","0:00:01"
"Screen off","4/18/24","1:19:00 PM","0:00:00"
"Screen off (locked)","4/18/24","1:18:19 PM","0:00:41"
"Screen on (locked)","4/18/24","1:18:15 PM","0:00:04"
"Screen off (locked)","4/18/24","1:09:32 PM","0:08:43"
"Screen on (locked)","4/18/24","1:09:22 PM","0:00:10"
"Screen off (locked)","4/18/24","1:09:06 PM","0:00:16"
"Chrome","4/18/24","1:00:59 PM","0:08:06"
"pod.ai","4/18/24","1:00:38 PM","0:00:18"
"Screen on (unlocked)","4/18/24","1:00:32 PM","0:00:00"
"Screen off","4/18/24","1:00:30 PM","0:00:02"
"Screen off (locked)","4/18/24","12:36:41 PM","0:23:49"
"Screen on (locked)","4/18/24","12:36:31 PM","0:00:10"
"Screen off (locked)","4/18/24","12:32:33 PM","0:03:58"
"Screen on (locked)","4/18/24","12:32:23 PM","0:00:10"
"Screen off (locked)","4/18/24","12:29:10 PM","0:03:13"
"Screen on (locked)","4/18/24","12:28:59 PM","0:00:11"
"Screen off (locked)","4/18/24","12:24:12 PM","0:04:48"
"WhatsApp","4/18/24","12:21:34 PM","0:02:31"
"Screen on (unlocked)","4/18/24","12:21:34 PM","0:00:00"
"Screen off","4/18/24","12:21:34 PM","0:00:01"
"Screen off (locked)","4/18/24","12:21:32 PM","0:00:02"
"WhatsApp","4/18/24","12:19:01 PM","0:02:31"
"Chrome","4/18/24","12:18:58 PM","0:00:03"
"Screen on (unlocked)","4/18/24","12:18:58 PM","0:00:00"
"Screen on (locked)","4/18/24","12:18:50 PM","0:00:08"
"Screen off (locked)","4/18/24","12:16:24 PM","0:02:26"
"Screen on (locked)","4/18/24","12:16:14 PM","0:00:10"
"Screen off (locked)","4/18/24","12:10:28 PM","0:05:46"
"Chrome","4/18/24","12:10:22 PM","0:00:06"
"WPS Office","4/18/24","12:09:58 PM","0:00:24"
"Internet","4/18/24","12:09:56 PM","0:00:02"
"Chrome","4/18/24","11:46:47 AM","0:23:06"
"WhatsApp","4/18/24","11:46:42 AM","0:00:04"
"Screen on (unlocked)","4/18/24","11:46:42 AM","0:00:00"
"Screen on (locked)","4/18/24","11:46:39 AM","0:00:03"
"Screen off (locked)","4/18/24","11:45:46 AM","0:00:53"
"WhatsApp","4/18/24","11:45:32 AM","0:00:14"
"Screen on (unlocked)","4/18/24","11:45:31 AM","0:00:00"
"Screen on (locked)","4/18/24","11:45:30 AM","0:00:02"
"Screen off (locked)","4/18/24","11:44:41 AM","0:00:48"
"WhatsApp","4/18/24","11:44:34 AM","0:00:08"
"Screen on (unlocked)","4/18/24","11:44:32 AM","0:00:00"
"Screen off","4/18/24","11:44:32 AM","0:00:00"
"Screen off (locked)","4/18/24","11:42:49 AM","0:01:43"
"Screen on (locked)","4/18/24","11:42:39 AM","0:00:11"
"Screen off (locked)","4/18/24","11:42:22 AM","0:00:16"
"Screen on (locked)","4/18/24","11:42:12 AM","0:00:10"
"Screen off (locked)","4/18/24","11:28:30 AM","0:13:42"
"Screen on (locked)","4/18/24","11:28:20 AM","0:00:10"
"Screen off (locked)","4/18/24","11:25:42 AM","0:02:38"
"Screen on (locked)","4/18/24","11:25:31 AM","0:00:11"
"Screen off (locked)","4/18/24","11:22:40 AM","0:02:51"
"Screen on (unlocked)","4/18/24","11:22:39 AM","0:00:00"
"Screen off","4/18/24","11:22:38 AM","0:00:01"
"Screen off (locked)","4/18/24","11:22:32 AM","0:00:06"
"Screen on (locked)","4/18/24","11:22:22 AM","0:00:11"
"Screen off (locked)","4/18/24","11:22:16 AM","0:00:05"
"WhatsApp","4/18/24","11:21:32 AM","0:00:44"
"Photos","4/18/24","11:21:29 AM","0:00:03"
"Screen on (unlocked)","4/18/24","11:21:29 AM","0:00:00"
"Screen on (locked)","4/18/24","11:21:25 AM","0:00:04"
"Screen off (locked)","4/18/24","11:21:22 AM","0:00:02"
"Photos","4/18/24","11:12:42 AM","0:08:40"
"Google Play Store","4/18/24","11:12:38 AM","0:00:01"
"GPay","4/18/24","11:12:31 AM","0:00:01"
"Screen on (unlocked)","4/18/24","11:12:28 AM","0:00:00"
"Screen off","4/18/24","11:12:26 AM","0:00:01"
"Screen off (locked)","4/18/24","11:06:59 AM","0:05:28"
"Screen on (locked)","4/18/24","11:06:48 AM","0:00:10"
"Screen off (locked)","4/18/24","11:04:28 AM","0:02:20"
"WhatsApp","4/18/24","11:04:19 AM","0:00:07"
"Screen on (unlocked)","4/18/24","11:04:18 AM","0:00:01"
"Screen off","4/18/24","11:04:18 AM","0:00:00"
"Screen off (locked)","4/18/24","11:02:36 AM","0:01:42"
"WhatsApp","4/18/24","11:02:32 AM","0:00:04"
"Screen on (unlocked)","4/18/24","11:02:05 AM","0:00:00"
"WhatsApp","4/18/24","11:02:05 AM","0:00:23"
"Screen on (locked)","4/18/24","11:01:47 AM","0:00:18"
"Screen off (locked)","4/18/24","11:01:44 AM","0:00:03"
"Screen on (locked)","4/18/24","11:01:42 AM","0:00:01"
"Screen off (locked)","4/18/24","10:58:01 AM","0:03:41"
"Screen on (locked)","4/18/24","10:57:51 AM","0:00:10"
"Screen off (locked)","4/18/24","10:55:08 AM","0:02:43"
"Screen on (locked)","4/18/24","10:54:57 AM","0:00:10"
"Screen off (locked)","4/18/24","10:49:00 AM","0:05:57"
"Screen on (locked)","4/18/24","10:48:50 AM","0:00:11"
"Screen off (locked)","4/18/24","10:48:18 AM","0:00:32"
"Screen on (locked)","4/18/24","10:48:08 AM","0:00:10"
"Screen off (locked)","4/18/24","10:45:28 AM","0:02:40"
"Telegram","4/18/24","10:43:58 AM","0:01:30"
"Screen on (unlocked)","4/18/24","10:43:46 AM","0:00:00"
"Screen off","4/18/24","10:43:46 AM","0:00:01"
"Screen off (locked)","4/18/24","10:43:24 AM","0:00:22"
"Screen on (locked)","4/18/24","10:43:13 AM","0:00:11"
"Screen off (locked)","4/18/24","10:42:17 AM","0:00:56"
"Screen on (locked)","4/18/24","10:41:58 AM","0:00:20"
"Screen off (locked)","4/18/24","10:41:15 AM","0:00:42"
"Screen on (locked)","4/18/24","10:41:05 AM","0:00:11"
"Screen off (locked)","4/18/24","10:40:16 AM","0:00:49"
"Screen on (locked)","4/18/24","10:40:05 AM","0:00:11"
"Screen off (locked)","4/18/24","10:39:56 AM","0:00:09"
"Screen on (locked)","4/18/24","10:39:45 AM","0:00:10"
"Screen off (locked)","4/18/24","10:39:32 AM","0:00:13"
"Screen on (locked)","4/18/24","10:39:22 AM","0:00:10"
"Screen off (locked)","4/18/24","10:39:21 AM","0:00:01"
"Screen on (locked)","4/18/24","10:39:01 AM","0:00:21"
"Screen off (locked)","4/18/24","10:31:45 AM","0:07:16"
"Screen on (locked)","4/18/24","10:31:35 AM","0:00:10"
"Screen off (locked)","4/18/24","10:24:58 AM","0:06:37"
"Screen on (locked)","4/18/24","10:24:47 AM","0:00:11"
"Screen off (locked)","4/18/24","10:23:34 AM","0:01:13"
